,tconst,titleType,primaryTitle,isAdult,startYear,endYear,genres,directors,weight_average,cast,director_name
5465,tt0426459,movie,feast,0,2005,\n,"action,comedy,horror",nm0347657,6.989290939781108,"'balthazargetty', 'navirawat', 'kristaallen', 'judahfriedlander'",'johngulager'
5466,tt0313792,movie,anythingelse,0,2003,\n,"comedy,romance",nm0000095,6.989353477825677,"'woodyallen', 'dannydevito', 'christinaricci', 'jasonbiggs'",'woodyallen'
5467,tt0074028,tvseries,themuppetshow,0,1976,1981,"comedy,family,music","nm0365192,nm0144353",7.402315101464501,"'richardhunt', 'jimhenson', 'frankoz', 'jerrynelson', 'erenozker'",'peterharris'
5468,tt0045555,movie,thebigheat,0,1953,\n,"crime,film-noir,thriller",nm0000485,7.337264551600058,"'glennford', 'gloriagrahame', 'alexanderscourby', 'jocelynbrando'",'fritzlang'
5469,tt0493093,tvseries,hannahmontana,0,2006,2011,"comedy,family,music","nm0542514,nm0447583,nm1659763,nm0421675,nm0483302,nm0546756,nm0792251,nm0004597,nm0258405,nm0000625,nm1022180,nm0463199,nm0155117,nm0276209,nm0148252,nm2246262,nm0180902,nm0958449,nm0006919",6.640850205931437,"'mitchelmusso', 'mileycyrus', 'jasonearles', 'moisesarias', 'emilyosment'",''
5470,tt0060522,movie,howtostealamillion,0,1966,\n,"comedy,crime,romance",nm0943758,7.266709343902647,"'audreyhepburn', 'eliwallach', 'petero\'toole', 'hughgriffith'",'williamwyler'
5471,tt0090685,movie,backtoschool,0,1986,\n,"comedy,romance,sport",nm0582635,7.083776878487699,"'sallykellerman', 'burtyoung', 'rodneydangerfield', 'keithgordon'",'alanmetter'
5472,tt1349938,tvseries,beinghuman,0,2008,2013,"comedy,drama,fantasy","nm1790560,nm0322533,nm1595284,nm1398781,nm0853535,nm1353167,nm1637821,nm0683478",7.302681162481575,"'lenoracrichlow', 'donaldsumpter', 'jasonwatkins', 'paulkasey', 'russelltovey'",'charlesmartin'
5473,tt0089560,movie,mask,0,1985,\n,"biography,drama",nm0000953,7.189914964380135,"'samelliott', 'cher', 'ericstoltz', 'estellegetty'",'peterbogdanovich'
5474,tt5635086,movie,god'sowncountry,0,2017,\n,"drama,romance",nm0497274,7.284851072858039,"'ianhart', 'gemmajones', 'josho\'connor', 'alecsecareanu'",'francislee'
5475,tt8809646,tvseries,collegeromance,0,2018,\n,"comedy,drama,romance",nm9587614,7.490569223261717,"'keshavsadhna', 'manjotsingh', 'apoorvaarora', 'hiraashar', 'gaganarora'",''
5476,tt0804516,movie,p2,0,2007,\n,"crime,horror,thriller",nm0451076,6.885463288775822,"'simonreynolds', 'philipakin', 'wesbentley', 'rachelnichols'",'franckkhalfoun'
5477,tt0093148,movie,harryandthehendersons,0,1987,\n,"comedy,family,fantasy",nm0213100,6.912566373547143,"'melindadillon', 'johnlithgow', 'margaretlangrick', 'joshuarudoy'",'williamdear'
5478,tt0069097,movie,"playitagain,sam",0,1972,\n,"comedy,romance",nm0006889,7.266591394924282,"'woodyallen', 'tonyroberts', 'dianekeaton', 'jerrylacy'",'herbertross'
5479,tt0045274,movie,umbertod,0,1952,\n,drama,nm0001120,7.370088825450765,"'carlobattisti', 'mariapiacasilio', 'linagennari', 'ileanasimova'",'vittoriodesica'
5480,tt6932244,tvseries,hanna,0,2019,\n,"action,drama","nm4671636,nm1016333,nm0257775,nm0428448,nm1814884,nm2262138,nm0404067",7.248011018510673,"'dermotmulroney', 'mireilleenos', 'joelkinnaman', 'anthonywelsh', 'katieclarkson-hill'",''
5481,tt0265087,movie,blackknight,0,2001,\n,"adventure,comedy,fantasy",nm0432627,6.572146801232253,"'martinlawrence', 'tomwilkinson', 'marshathomason', 'vincentregan'",'giljunger'
5482,tt0114576,movie,suddendeath,0,1995,\n,"action,crime,thriller",nm0001382,6.858431132020185,"'powersboothe', 'jean-claudevandamme', 'raymondj.barry', 'whittniwright'",'peterhyams'
5483,tt4156586,tvseries,permanentroommates,0,2014,\n,"comedy,romance","nm6845075,nm6905588,nm6875639",7.4321535222931905,"'asrani', 'darshanjariwala', 'nidhisingh', 'ayesharaza', 'sumeetvyas'",'biswapatisarkar'
5484,tt0104692,movie,thelawnmowerman,0,1992,\n,"horror,sci-fi",nm0502577,6.770890678715116,"'piercebrosnan', 'jennywright', 'jefffahey', 'markbringelson'",'brettleonard'
5485,tt0379865,movie,leatherheads,0,2008,\n,"comedy,drama,romance",nm0000123,6.913133285292015,"'georgeclooney', 'renéezellweger', 'johnkrasinski', 'daviddevries'",'georgeclooney'
5486,tt0046876,movie,creaturefromtheblacklagoon,0,1954,\n,"horror,sci-fi",nm0000791,7.149045892357753,"'antoniomoreno', 'richardcarlson', 'julieadams', 'richarddenning'",'jackarnold'
5487,tt0120577,movie,54,0,1998,\n,"drama,music",nm0160602,6.886529001321772,"'mikemyers', 'nevecampbell', 'salmahayek', 'ryanphillippe'",'markchristopher'
5488,tt0070239,movie,jesuschristsuperstar,0,1973,\n,"drama,history,musical",nm0422484,7.228962029161596,"'tedneeley', 'carlanderson', 'yvonneelliman', 'barrydennen'",'normanjewison'
5489,tt7280898,movie,22july,0,2018,\n,"crime,drama,history",nm0339030,7.106351544659449,"'andersdanielsenlie', 'jonøigarden', 'jonasstrandgravli', 'mariabock'",'paulgreengrass'
5490,tt0387575,movie,seedofchucky,0,2004,\n,"comedy,fantasy,horror",nm0238841,6.536723879454385,"'johnwaters', 'braddourif', 'jennifertilly', 'billyboyd'",'donmancini'
5491,tt8544498,movie,thewayback,0,2020,\n,"drama,sport",nm0640334,7.084259833951802,"'benaffleck', 'michaelawatkins', 'almadrigal', 'janinagavankar'",'gavino\'connor'
5492,tt4824302,movie,mother'sday,0,2016,\n,"comedy,drama,romance",nm0005190,6.830707871998843,"'jenniferaniston', 'juliaroberts', 'katehudson', 'jasonsudeikis'",'garrymarshall'
5493,tt0465203,movie,them,0,2006,\n,"horror,thriller","nm0658837,nm1219963",7.014746469632528,"'oliviabonamy', 'michaëlcohen', 'adrianamocca', 'mariaroman'",'xavierpalud'
5494,tt4126476,movie,after,0,2019,\n,"drama,romance",nm1788310,6.709519170377196,"'josephinelangford', 'herofiennestiffin', 'khadijharedthunder', 'dylanarnold'",'jennygage'
5495,tt0303714,movie,barbershop,0,2002,\n,"comedy,drama",nm1103162,6.990470648370287,"'icecube', 'cedrictheentertainer', 'anthonyanderson', 'eve'",'timstory'
5496,tt0100998,movie,dreams,0,1990,\n,"drama,fantasy","nm0000041,nm0393094",7.302055625722108,"'mitsukobaishô', 'akiraterao', 'toshienegishi', 'miekoharada'",'akirakurosawa'
5497,tt0038890,movie,"rome,opencity",0,1945,\n,"drama,thriller,war",nm0744023,7.336247725391092,"'annamagnani', 'aldofabrizi', 'marcellopagliero', 'vitoannichiarico'",'robertorossellini'
5498,tt2203308,movie,aashiqui2,0,2013,\n,"drama,music,musical",nm1887138,7.149154430995452,"'adityaroykapoor', 'shraddhakapoor', 'shaadrandhawa', 'salilacharya'",'mohitsuri'
5499,tt0373981,movie,control,0,2003,\n,"comedy,crime,drama",nm0030735,7.266171343822331,"'eszterballa', 'csabapindroch', 'sándorcsányi', 'zoltánmucsi'",'nimródantal'
5500,tt0107501,movie,themanwithoutaface,0,1993,\n,drama,nm0000154,7.084460440452203,"'melgibson', 'margaretwhitton', 'nickstahl', 'faymasterson'",'melgibson'
5501,tt0408985,movie,lastholiday,0,2006,\n,"adventure,comedy,romance",nm0911061,7.038739105332643,"'timothyhutton', 'giancarloesposito', 'queenlatifah', 'llcoolj'",'waynewang'
5502,tt0473360,movie,goaliilivingthedream,0,2007,\n,"adventure,drama,sport",nm1429471,6.887302164235513,"'stephendillane', 'alessandronivola', 'annafriel', 'kunobecker'",'jaumecollet-serra'
5503,tt1450746,videogame,callofdutymodernwarfare2,0,2009,\n,"action,adventure,thriller",nm2310136,7.460265164492157,"'lancehenriksen', 'keithdavid', 'kevinmckidd', 'barrypepper'",'jasonwest'
5504,tt0105415,movie,singles,0,1992,\n,"comedy,drama,romance",nm0001081,7.084557869114734,"'campbellscott', 'bridgetfonda', 'sheilakelley', 'kyrasedgwick'",'cameroncrowe'
5505,tt5155780,movie,thediscovery,0,2017,\n,"drama,romance,sci-fi",nm1660595,6.991004406768115,"'robertredford', 'marysteenburgen', 'jasonsegel', 'brianmccarthy'",'charliemcdowell'
5506,tt0086022,movie,nostalgia,0,1983,\n,drama,nm0001789,7.352552625051464,"'erlandjosephson', 'olegyankovskiy', 'domizianagiordano', 'patriziaterreno'",'andreitarkovsky'
5507,tt10682266,movie,hubiehalloween,0,2020,\n,"comedy,fantasy,mystery",nm0109359,6.678676040224197,"'rayliotta', 'adamsandler', 'juliebowen', 'kevinjames'",'stevenbrill'
5508,tt10324144,movie,article15,0,2019,\n,"crime,drama,mystery",nm1025280,7.3686764008712045,"'nassar', 'manojpahwa', 'ayushmannkhurrana', 'kumudmishra'",'anubhavsinha'
5509,tt0083190,movie,thief,0,1981,\n,"action,crime,drama",nm0000520,7.228762269114728,"'tuesdayweld', 'jamescaan', 'willienelson', 'jimbelushi'",'michaelmann'
5510,tt1201133,videogame,assassin'screedii,0,2009,\n,"action,adventure","nm1047123,nm2493380,nm2551334",7.501257575079718,"'fredtatasciore', 'kristenbell', 'nolannorth', 'rogercraigsmith'",'sheawageman'
5511,tt0118298,tvseries,daria,0,1997,2001,"animation,comedy,drama","nm0824163,nm0228327,nm0204184,nm0550384,nm0601262,nm0460152,nm0405038,nm0211005,nm0674919,nm0699372,nm0809510,nm0751984,nm0816909,nm0466939,nm0283888,nm0013980,nm0041790,nm0454014,nm0849841",7.3357037888664705,"'tracygrandstaff', 'jessicacydneejackson', 'wendyhoopes', 'julianrebolledo', 'johnlynn'",''
5512,tt2438644,movie,departmentqthekeeperoflostcauses,0,2013,\n,"crime,drama,mystery",nm1031708,7.18989003322023,"'nikolajliekaas', 'troelslyby', 'perscheelkrüger', 'øyvindb.fabriciusholm'",'mikkelnørgaard'
5513,tt0100133,movie,memphisbelle,0,1990,\n,"action,drama,war",nm0001994,7.1283023319536625,"'matthewmodine', 'ericstoltz', 'd.b.sweeney', 'tatedonovan'",'michaelcaton-jones'
5514,tt4878482,movie,dumplin',0,2018,\n,"comedy,drama",nm0281945,7.062320906834309,"'jenniferaniston', 'odeyarush', 'daniellemacdonald', 'maddiebaillio'",'annefletcher'
5515,tt0462396,movie,thelastlegion,0,2007,\n,"action,adventure,war",nm0498991,6.743312963301497,"'benkingsley', 'colinfirth', 'aishwaryaraibachchan', 'petermullan'",'douglefler'
5516,tt0077394,movie,damienomenii,0,1978,\n,horror,"nm0852279,nm0388198",6.991565217411625,"'williamholden', 'leegrant', 'jonathanscott-taylor', 'robertfoxworth'",'dontaylor'
5517,tt2187153,movie,thuppakki,0,2012,\n,"action,thriller",nm1436693,7.3186402301583575,"'josephvijay', 'kajalaggarwal', 'vidyutjammwal', 'sathyan'",'a.r.murugadoss'
5518,tt0085811,movie,krull,0,1983,\n,"action,adventure,fantasy",nm0946811,6.941394242038996,"'freddiejones', 'francescaannis', 'kenmarshall', 'lysetteanthony'",'peteryates'
5519,tt0466460,movie,khosla'snest,0,2006,\n,"comedy,crime,drama",nm1962313,7.384157734200974,"'anupamkher', 'bomanirani', 'tarasharma', 'parvindabas'",'dibakarbanerjee'
5520,tt1014762,movie,home,0,2009,\n,documentary,nm0037867,7.429903379031402,"'glennclose', 'jacquesgamblin', 'yannarthus-bertrand'",'yannarthus-bertrand'
5521,tt5619332,movie,lifeoftheparty,0,2018,\n,comedy,nm1229520,6.804170872690532,"'mattwalsh', 'melissamccarthy', 'benfalcone', 'mollygordon'",'benfalcone'
5522,tt0082933,movie,possession,0,1981,\n,"drama,horror",nm0958558,7.228641382480358,"'margitcarstensen', 'isabelleadjani', 'heinzbennent', 'samneill'",'andrzejzulawski'
5523,tt0043208,tvseries,ilovelucy,0,1951,1957,"comedy,family","nm0038906,nm0449462,nm0200022,nm0506589",7.399559294878848,"'williamfrawley', 'lucilleball', 'louisnicoletti', 'desiarnaz', 'vivianvance'",'williamasher'
5524,tt0083284,movie,victory,0,1981,\n,"drama,sport,war",nm0001379,7.085010229787683,"'michaelcaine', 'sylvesterstallone', 'pelé', 'bobbymoore'",'johnhuston'
5525,tt8201170,movie,theperfectdate,0,2019,\n,"comedy,romance",nm0625245,6.861425940523423,"'lauramarano', 'camilamendes', 'noahcentineo', 'odiseasgeorgiadis'",'chrisnelson'
5526,tt5057140,movie,holdthedark,0,2018,\n,"action,drama,thriller",nm1099918,6.804348708062228,"'jamesbadgedale', 'jeffreywright', 'alexanderskarsgård', 'rileykeough'",'jeremysaulnier'
5527,tt2452254,movie,cloudsofsilsmaria,0,2014,\n,drama,nm0000801,7.08506944056434,"'juliettebinoche', 'kristenstewart', 'chloëgracemoretz', 'larseidinger'",'olivierassayas'
5528,tt3502172,tvseries,mozartinthejungle,0,2014,2018,"comedy,drama,music","nm1309722,nm2455747,nm0005390,nm0178910,nm0110644,nm0192478,nm0294505,nm0902939,nm0919369,nm0918078,nm0414337,nm0007096,nm0305558,nm0005403,nm0111845",7.367938441439509,"'malcolmmcdowell', 'bernadettepeters', 'saffronburrows', 'gaelgarcíabernal', 'lolakirke'",''
5529,tt0119485,movie,kundun,0,1997,\n,"biography,drama,history",nm0000217,7.149410236053021,"'tenzinthuthobtsarong', 'gyurmetethong', 'tulkujamyangkungatenzin', 'tenzinyeshipaichang'",'martinscorsese'
5530,tt6304046,movie,thelma,0,2017,\n,"drama,fantasy,horror",nm1258686,7.149434588977474,"'henrikrafaelsen', 'ellendorritpetersen', 'eiliharboe', 'kayawilkins'",'joachimtrier'
5531,tt0268397,movie,jimmyneutronboygenius,0,2001,\n,"action,adventure,animation",nm0204884,6.916019707207848,"'robpaulsen', 'debiderryberry', 'megancavanagh', 'markdecarlo'",'johna.davis'
5532,tt0233298,video,batmanbeyondreturnofthejoker,0,2000,\n,"action,animation,crime",nm0311435,7.301049114131815,"'markhamill', 'kevinconroy', 'willfriedle', 'angieharmon'",'curtgeda'
5533,tt0061619,movie,eldorado,0,1966,\n,"drama,romance,western",nm0001328,7.265536640265951,"'johnwayne', 'robertmitchum', 'jamescaan', 'charleneholt'",'howardhawks'
5534,tt2317225,movie,themachine,0,2013,\n,"action,drama,sci-fi",nm1589670,6.942218787953799,"'denislawson', 'tobystephens', 'caitylotz', 'samhazeldine'",'caradogw.james'
5535,tt8983202,movie,kabirsingh,0,2019,\n,"crime,drama,romance",nm9227039,7.169901013258957,"'shahidkapoor', 'kiaraadvani', 'nikitadutta', 'sohammajumdar'",'sandeepreddyvanga'
5536,tt0114011,movie,nowandthen,0,1995,\n,"comedy,drama,romance",nm0322128,7.107188529716676,"'demimoore', 'thorabirch', 'rosieo\'donnell', 'christinaricci'",'leslilinkaglatter'
5537,tt0055499,movie,throughaglassdarkly,0,1961,\n,drama,nm0000005,7.351383026180907,"'harrietandersson', 'gunnarbjörnstrand', 'maxvonsydow', 'larspassgård'",'ingmarbergman'
5538,tt4669788,movie,onthebasisofsex,0,2018,\n,"biography,drama",nm0001460,7.169914076900209,"'samwaterston', 'justintheroux', 'armiehammer', 'felicityjones'",'mimileder'
5539,tt0030993,movie,youcan'ttakeitwithyou,0,1938,\n,"comedy,drama,romance",nm0001008,7.318058035678733,"'lionelbarrymore', 'edwardarnold', 'jeanarthur', 'jamesstewart'",'frankcapra'
5540,tt1894476,movie,howilivenow,0,2013,\n,"romance,sci-fi,thriller",nm0531817,7.040115180794586,"'saoirseronan', 'georgemackay', 'tomholland', 'harleybird'",'kevinmacdonald'
5541,tt0103956,movie,child'splay3,0,1991,\n,"horror,thriller",nm0070474,6.64917531475058,"'travisfine', 'justinwhalin', 'perreyreeves', 'jeremysylvers'",'jackbender'
5542,tt6485666,movie,mersal,0,2017,\n,"action,thriller",nm5961051,7.26536768251102,"'s.j.suryah', 'josephvijay', 'aakshathdas', 'kajalaggarwal'",'atleekumar'
5543,tt0057091,movie,theleopard,0,1963,\n,"drama,history",nm0899581,7.334655655286442,"'burtlancaster', 'paolostoppa', 'claudiacardinale', 'alaindelon'",'luchinovisconti'
5544,tt1125798,videogame,callofduty4modernwarfare,0,2007,\n,"action,adventure,thriller",nm2310136,7.4853643466941024,"'billymurray', 'craigfairbrass', 'davidsobolov', 'markgrigsby'",'jasonwest'
5545,tt0077869,movie,thelordoftherings,0,1978,\n,"adventure,animation,fantasy",nm0000835,6.968100139887384,"'johnhurt', 'christopherguard', 'williamsquire', 'michaelscholes'",'ralphbakshi'
5546,tt0166396,movie,wakingneddevine,0,1998,\n,comedy,nm0428600,7.209352067295092,"'ianbannen', 'fionnulaflanagan', 'susanlynch', 'davidkelly'",'kirkjones'
5547,tt0068408,movie,conquestoftheplanetoftheapes,0,1972,\n,"action,sci-fi",nm0496746,6.9429368226423644,"'roddymcdowall', 'ricardomontalban', 'donmurray', 'natalietrundy'",'j.leethompson'
5548,tt2987732,movie,suckmeshakespeer,0,2013,\n,comedy,nm1480916,7.128746254407452,"'katjariemann', 'karolineherfurth', 'janapallaske', 'elyasm\'barek'",'boradagtekin'
5549,tt4877122,movie,theemojimovie,0,2017,\n,"adventure,animation,comedy",nm1902232,5.8311780454822815,"'annafaris', 'mayarudolph', 't.j.miller', 'jamescorden'",'tonyleondis'
5550,tt0111127,movie,serialmom,0,1994,\n,"comedy,crime,thriller",nm0000691,7.107444792338272,"'samwaterston', 'kathleenturner', 'rickilake', 'matthewlillard'",'johnwaters'
5551,tt1976000,movie,thetwofacesofjanuary,0,2014,\n,"romance,thriller",nm0024925,6.968321188704798,"'viggomortensen', 'kirstendunst', 'oscarisaac', 'daisybevan'",'hosseinamini'
5552,tt2556308,movie,holidayasoldierisneveroffduty,0,2014,\n,"action,thriller",nm1436693,7.189868938586216,"'akshaykumar', 'sonakshisinha', 'freddydaruwala', 'sumeetraghvan'",'a.r.murugadoss'
5553,tt0103594,movie,1492conquestofparadise,0,1992,\n,"adventure,biography,drama",nm0000631,7.040503728036475,"'gérarddepardieu', 'armandassante', 'sigourneyweaver', 'lorendean'",'ridleyscott'
5554,tt2288064,tvseries,witchesofeastend,0,2013,2014,"comedy,drama,fantasy","nm0308376,nm0066218,nm0314104,nm0813313,nm0938490,nm0002749,nm0035106,nm0389972,nm0504716,nm0028542,nm0001102,nm0000739,nm0606845,nm0438279,nm0779350,nm0881038,nm0914132",7.265169467781272,"'mädchenamick', 'juliaormond', 'biancalawson', 'jennadewan', 'rachelboston'",'mickgarris'
5555,tt0263438,movie,everything'sgonnabegreat,0,1998,\n,"comedy,drama",nm0889943,7.350683100970039,"'cemyilmaz', 'mazharalanson', 'ceydadüvenci', 'selimnasit'",'ömervargi'
5556,tt2372220,tvminiseries,thewhitequeen,0,2013,2013,"drama,history,romance","nm0853535,nm0448757,nm0668350",7.300439286965274,"'julietaubrey', 'amandahale', 'benlamb', 'davidoakes', 'aneurinbarnard'",'colinteague'
5557,tt0058450,movie,theumbrellasofcherbourg,0,1964,\n,"drama,musical,romance",nm0218840,7.300367911150848,"'marcmichel', 'catherinedeneuve', 'ninocastelnuovo', 'annevernon'",'jacquesdemy'
5558,tt0330251,tvseries,thelword,0,2004,2009,"drama,romance","nm0873266,nm1286340,nm0149669,nm0832369,nm0110644,nm0007082,nm0001282,nm0400486,nm0590889,nm0899364,nm0442229,nm0044803,nm0366004,nm0804556,nm0158966,nm4439324,nm0225416,nm0533744,nm0687964,nm0824882,nm0025978,nm0255802,nm0005303,nm0682757,nm0331296,nm0476201,nm0789366,nm0038517,nm0508883",7.2650901161243615,"'pamgrier', 'jenniferbeals', 'miakirshner', 'laurelholloman', 'leishahailey'",'rosetroche'
5559,tt10986410,tvseries,tedlasso,0,2020,\n,"comedy,drama,sport","nm3995225,nm0103785,nm2503466,nm0373673,nm0523276",7.44229599349187,"'jeremyswift', 'jasonsudeikis', 'junotemple', 'hannahwaddingham', 'phildunster'",''
5560,tt1595680,tvseries,beinghuman,0,2011,2014,"drama,fantasy,horror","nm0059556,nm0687238,nm0437246,nm1199954,nm0082748,nm0134811,nm0154819,nm0162013,nm0777447,nm0021772,nm0538614",7.2468552000382624,"'samhuntington', 'connorprice', 'markpellegrino', 'deannarusso', 'samwitwer'",'paolobarzman'
5561,tt1734493,movie,unlocked,0,2017,\n,"action,thriller",nm0000776,6.9934904056295,"'johnmalkovich', 'tonicollette', 'orlandobloom', 'noomirapace'",'michaelapted'
5562,tt0291350,movie,millenniumactress,0,2001,\n,"animation,drama,fantasy",nm0464804,7.317270684737925,"'mamikoyama', 'shôzôîzuka', 'miyokoshôji', 'fumikoorikasa'",'satoshikon'
5563,tt0084237,movie,thelastunicorn,0,1982,\n,"adventure,animation,drama","nm0060072,nm0710230",7.246811301294452,"'angelalansbury', 'alanarkin', 'miafarrow', 'jeffbridges'",'julesbass'
5564,tt0383694,movie,veradrake,0,2004,\n,"crime,drama",nm0005139,7.264952484119061,"'richardgraham', 'jimbroadbent', 'imeldastaunton', 'heathercraney'",'mikeleigh'
5565,tt0785035,movie,ongbak2,0,2008,\n,action,"nm1437277,nm1388074",6.96916583472962,"'sarunyuwongkrachang', 'tonyjaa', 'sorapongchatree', 'primoratadejudom'",'pannarittikrai'
5566,tt5073642,movie,coloroutofspace,0,2019,\n,"horror,mystery,sci-fi",nm0822582,6.96916583472962,"'nicolascage', 'joelyrichardson', 'elliotknight', 'madeleinearthur'",'richardstanley'
5567,tt0117108,movie,multiplicity,0,1996,\n,"comedy,romance,sci-fi",nm0000601,6.944063995957997,"'michaelkeaton', 'andiemacdowell', 'zackduhame', 'katieschlossberg'",'haroldramis'
5568,tt0055601,movie,viridiana,0,1961,\n,drama,nm0000320,7.366178019931784,"'franciscorabal', 'silviapinal', 'fernandorey', 'josécalvo'",'luisbuñuel'
5569,tt0073440,movie,nashville,0,1975,\n,"comedy,drama,music",nm0000265,7.282666880956267,"'shelleyduvall', 'karenblack', 'keithcarradine', 'roneeblakley'",'robertaltman'
5570,tt0044121,movie,thethingfromanotherworld,0,1951,\n,"horror,sci-fi","nm0001328,nm0638528",7.1700499008653305,"'kennethtobey', 'margaretsheridan', 'jamesarness', 'robertcornthwaite'",'howardhawks'
5571,tt0314412,movie,mylifewithoutme,0,2003,\n,"drama,romance",nm0170043,7.246711474776907,"'sarahpolley', 'scottspeedman', 'markruffalo', 'leonorwatling'",'isabelcoixet'
5572,tt0078723,movie,1941,0,1979,\n,"action,comedy,war",nm0000229,6.865129695336586,"'johnbelushi', 'nancyallen', 'danaykroyd', 'treatwilliams'",'stevenspielberg'
5573,tt1314228,movie,didyouhearaboutthemorgans,0,2009,\n,"comedy,drama,romance",nm0492909,6.548260007699947,"'samelliott', 'hughgrant', 'sarahjessicaparker', 'elisabethmoss'",'marclawrence'
5574,tt0308383,movie,thehumanstain,0,2003,\n,"drama,romance,thriller",nm0000914,6.96959761158683,"'anthonyhopkins', 'edharris', 'nicolekidman', 'garysinise'",'robertbenton'
5575,tt7139936,movie,arainydayinnewyork,0,2019,\n,"comedy,romance",nm0000095,7.041282502011796,"'lievschreiber', 'ellefanning', 'timothéechalamet', 'suzannesmith'",'woodyallen'
5576,tt0368479,tvseries,coldcase,0,2003,2010,"crime,drama,mystery","nm0952352,nm0106230,nm0054077,nm0197700,nm0206259,nm1084723,nm0671210,nm1204568,nm0844358,nm0926215,nm0057106,nm0002140,nm0001513,nm0796864,nm0006853,nm0676512,nm0833191,nm0944981,nm0000389,nm1879589,nm0004610,nm0247123,nm0975026,nm0743164,nm0278125,nm0394032,nm0795288,nm0861250,nm0333239,nm0764776,nm0818465,nm0003080,nm0025978,nm0389972,nm0393661,nm0548533,nm0776317,nm0102434,nm0002506,nm0000412,nm0542960,nm0959665,nm0575389,nm0177512,nm0394586,nm0402493",7.246647544483715,"'jonathanlapaglia', 'thombarry', 'johnfinn', 'susanchuang', 'nickiaycox'",'alexzakrzewski'
5577,tt0120633,movie,acivilaction,0,1998,\n,drama,nm0001873,7.064109205564165,"'robertduvall', 'johntravolta', 'kathleenquinlan', 'tonyshalhoub'",'stevenzaillian'
5578,tt0378793,movie,speak,0,2004,\n,drama,nm0789366,7.209181314490459,"'elizabethperkins', 'kristenstewart', 'allisonsiko', 'richardhagerman'",'jessicasharzer'
5579,tt2056366,tvseries,thecarriediaries,0,2013,2014,"comedy,romance","nm0002132,nm0315298,nm0877617,nm0297489,nm0001601,nm0276317,nm3281276,nm0123379,nm0697140,nm0938490,nm0004234,nm0118665,nm2425648,nm0037708,nm0177512,nm0902939,nm0000530,nm0606845",7.149880136804253,"'annasophiarobb', 'austinbutler', 'mattletscher', 'freemaagyeman', 'stefanialavieowen'",'amyheckerling'
5580,tt2326612,movie,thecaptive,0,2014,\n,"crime,drama,mystery",nm0000382,6.892800582667871,"'rosariodawson', 'scottspeedman', 'ryanreynolds', 'mireilleenos'",'atomegoyan'
5581,tt0104029,movie,cronos,0,1993,\n,horror,nm0868219,7.086421423111588,"'claudiobrook', 'ronperlman', 'federicoluppi', 'margaritaisabel'",'guillermodeltoro'
5582,tt0132245,movie,driven,0,2001,\n,"action,drama,sport",nm0001317,6.4742406292011845,"'burtreynolds', 'sylvesterstallone', 'tilschweiger', 'kippardue'",'rennyharlin'
5583,tt3689498,short,feast,0,2014,\n,"animation,comedy,drama",nm2444148,7.365442310490709,"'kirkbaily', 'benbledsoe', 'stephenapostolina', 'davidcowgill'",'patrickosborne'
5584,tt0063823,movie,yellowsubmarine,0,1968,\n,"adventure,animation,comedy",nm0242945,7.228037087315563,"'johnlennon', 'paulmccartney', 'georgeharrison', 'ringostarr'",'georgedunning'
5585,tt0120241,movie,suicidekings,0,1997,\n,"comedy,crime,drama",nm0640964,7.129282669781264,"'christopherwalken', 'seanpatrickflanery', 'denisleary', 'markwatson'",'petero\'fallon'
5586,tt0080491,movie,caligula,0,1979,\n,"drama,history",nm0000972,6.750256177646589,"'petero\'toole', 'malcolmmcdowell', 'helenmirren', 'teresaannsavoy'",'tintobrass'
5587,tt0913968,movie,thewarlords,0,2007,\n,"action,adventure,drama","nm0151066,nm0948145",7.1499420016017865,"'jetli', 'andylau', 'takeshikaneshiro', 'jingleixu'",'peterho-sunchan'
5588,tt0098546,movie,uhf,0,1989,\n,comedy,nm0505409,7.149943169353015,"'kevinmccarthy', 'victoriajackson', 'michaelrichards', '\'weirdal\'yankovic'",'jaylevey'
5589,tt0119942,movie,primarycolors,0,1998,\n,"comedy,drama",nm0001566,7.064444935938924,"'larryhagman', 'johntravolta', 'emmathompson', 'kathybates'",'mikenichols'
5590,tt0417001,movie,mustlovedogs,0,2005,\n,"comedy,romance",nm0325204,6.893300086780843,"'christopherplummer', 'dianelane', 'johncusack', 'elizabethperkins'",'garydavidgoldberg'
5591,tt0084868,short,vincent,0,1982,\n,"animation,family,fantasy",nm0000318,7.380784963909763,'vincentprice','timburton'
5592,tt0037913,movie,mildredpierce,0,1945,\n,"crime,drama,film-noir",nm0002031,7.3329440334667275,"'joancrawford', 'jackcarson', 'zacharyscott', 'evearden'",'michaelcurtiz'
5593,tt0110008,movie,pompoko,0,1994,\n,"animation,comedy,drama",nm0847223,7.209109977479067,"'yurikoishida', 'shinchôkokontei', 'makotononomura', 'noriheimiki'",'isaotakahata'
5594,tt2094018,movie,hours,0,2013,\n,"drama,thriller",nm2104063,7.018752332698977,"'paulwalker', 'genesisrodriguez', 'nancynave', 'shanejacobsen'",'ericheisserer'
5595,tt0109127,movie,angelsintheoutfield,0,1994,\n,"comedy,family,fantasy",nm0213100,6.970649906063428,"'tonydanza', 'christopherlloyd', 'dannyglover', 'brendafricker'",'williamdear'
